GS_Auto_0270	554917.181	1227254.514	208.893						0.010	0.013	0.016	2020.03.19	13:08:43.00
GS_Auto_0271	554912.226	1227253.751	208.869						0.010	0.012	0.016	2020.03.19	13:08:49.20
GS_Auto_0272	554911.842	1227258.848	208.877						0.008	0.010	0.013	2020.03.19	13:08:54.20
GS_Auto_0273	554916.644	1227260.958	208.872						0.010	0.012	0.015	2020.03.19	13:08:58.40
GS_Auto_0274	554921.836	1227260.564	208.878						0.011	0.013	0.017	2020.03.19	13:09:2.20
GS_Auto_0275	554927.019	1227260.034	208.883						0.009	0.011	0.015	2020.03.19	13:09:6.00
GS_Auto_0276	554931.977	1227261.698	208.873						0.009	0.011	0.014	2020.03.19	13:09:9.80
GS_Auto_0277	554936.060	1227264.610	208.871						0.009	0.011	0.014	2020.03.19	13:09:13.40
GS_Auto_0278	554939.297	1227268.787	208.875						0.008	0.010	0.013	2020.03.19	13:09:17.00
GS_Auto_0279	554943.924	1227270.925	208.877						0.010	0.013	0.017	2020.03.19	13:09:20.80
GS_Auto_0280	554948.695	1227268.933	208.883						0.013	0.017	0.021	2020.03.19	13:09:24.80
GS_Auto_0281	554953.359	1227266.618	208.877						0.011	0.014	0.018	2020.03.19	13:09:28.60
GS_Auto_0282	554958.244	1227265.437	208.883						0.010	0.013	0.016	2020.03.19	13:09:32.20
GS_Auto_0283	554963.481	1227265.275	208.896						0.009	0.012	0.015	2020.03.19	13:09:36.00
GS_Auto_0284	554968.474	1227265.961	208.889						0.009	0.011	0.014	2020.03.19	13:09:40.40
GS_Auto_0285	554973.358	1227267.094	208.904						0.009	0.011	0.015	2020.03.19	13:09:45.60
GS_Auto_0286	554978.139	1227268.720	208.894						0.009	0.011	0.014	2020.03.19	13:09:55.80
GS_Auto_0287	554982.914	1227270.212	208.877						0.011	0.013	0.017	2020.03.19	13:10:24.00
GS_Auto_0288	554986.092	1227274.145	208.887						0.010	0.013	0.016	2020.03.19	13:11:3.80
GS_Auto_0289	554991.048	1227275.352	208.892						0.011	0.014	0.018	2020.03.19	13:11:10.00
GS_Auto_0290	554996.055	1227276.079	208.899						0.010	0.013	0.016	2020.03.19	13:11:15.00
GS_Auto_0291	555001.070	1227276.850	208.886						0.010	0.013	0.016	2020.03.19	13:11:23.40
GS_Auto_0292	555005.451	1227279.274	208.893						0.012	0.016	0.020	2020.03.19	13:12:40.00
GS_Auto_0293	555001.723	1227275.833	208.855						0.012	0.018	0.021	2020.03.19	13:12:51.00
GS_Auto_0294	554997.441	1227273.213	208.870						0.012	0.015	0.019	2020.03.19	13:12:55.20
GS_Auto_0295	554992.637	1227271.457	208.890						0.010	0.013	0.016	2020.03.19	13:12:59.20
GS_Auto_0296	554987.862	1227269.889	208.878						0.011	0.013	0.017	2020.03.19	13:13:6.00
GS_Auto_0297	554983.109	1227268.238	208.877						0.010	0.012	0.016	2020.03.19	13:13:18.60
GS_Auto_0298	554977.916	1227268.174	208.863	V1					0.011	0.013	0.017	2020.03.19	13:13:36.20
GS_Auto_0299	554972.875	1227267.698	208.861	V1					0.010	0.012	0.016	2020.03.19	13:13:40.20
GS_Auto_0300	554968.035	1227266.094	208.867	V1					0.010	0.013	0.016	2020.03.19	13:13:43.80
GS_Auto_0301	554963.159	1227264.449	208.880	V1					0.009	0.011	0.014	2020.03.19	13:13:48.20
GS_Auto_0302	554957.131	1227263.101	208.884	V1					0.009	0.010	0.014	2020.03.19	13:13:59.80
GS_Auto_0303	554952.069	1227262.774	208.870	V1					0.009	0.010	0.013	2020.03.19	13:14:7.60
GS_Auto_0304	554946.981	1227261.887	208.872	V1					0.009	0.011	0.014	2020.03.19	13:14:11.40
GS_Auto_0305	554942.129	1227260.594	208.883	V1					0.009	0.011	0.014	2020.03.19	13:14:16.40
1	554938.426	1227259.508	208.881	V1					0.009	0.012	0.015	2020.03.19	13:14:23.27
GS_Auto_0306	554937.305	1227259.191	208.884	V1					0.009	0.011	0.014	2020.03.19	13:14:25.80
GS_Auto_0307	554932.283	1227258.383	208.875	V1					0.009	0.010	0.013	2020.03.19	13:14:33.20
GS_Auto_0308	554927.428	1227257.141	208.883	V1					0.009	0.010	0.014	2020.03.19	13:14:37.20
2	554925.818	1227256.653	208.883	V1					0.009	0.011	0.014	2020.03.19	13:14:39.26
GS_Auto_0309	554922.575	1227255.647	208.882	V1					0.009	0.011	0.014	2020.03.19	13:14:44.40
GS_Auto_0310	554917.904	1227253.778	208.891	V1					0.010	0.012	0.015	2020.03.19	13:14:58.60
GS_Auto_0311	554918.130	1227258.837	208.867	V1					0.009	0.012	0.015	2020.03.19	13:15:24.40
GS_Auto_0312	554923.184	1227259.402	208.870	V1					0.009	0.012	0.015	2020.03.19	13:15:28.40
GS_Auto_0313	554928.404	1227259.145	208.865	V1					0.009	0.011	0.014	2020.03.19	13:15:32.20
GS_Auto_0314	554933.299	1227260.221	208.870	V1					0.008	0.010	0.013	2020.03.19	13:15:35.80
GS_Auto_0315	554937.460	1227263.108	208.873	V1					0.008	0.010	0.013	2020.03.19	13:15:39.40
GS_Auto_0316	554941.488	1227266.096	208.869	V1					0.008	0.011	0.014	2020.03.19	13:15:42.80
GS_Auto_0317	554946.498	1227266.591	208.866	V1					0.009	0.011	0.014	2020.03.19	13:15:46.40
GS_Auto_0318	554951.283	1227265.081	208.871	V1					0.009	0.012	0.015	2020.03.19	13:15:50.00
GS_Auto_0319	554955.875	1227263.099	208.880	V1					0.008	0.011	0.013	2020.03.19	13:15:53.60
GS_Auto_0320	554960.945	1227262.738	208.883	V1					0.008	0.011	0.014	2020.03.19	13:15:57.20
GS_Auto_0321	554966.037	1227263.199	208.872	V1					0.009	0.011	0.014	2020.03.19	13:16:0.80
GS_Auto_0322	554970.909	1227264.753	208.880	V1					0.008	0.010	0.013	2020.03.19	13:16:4.40
GS_Auto_0323	554975.737	1227266.730	208.879	V1					0.009	0.011	0.014	2020.03.19	13:16:8.00
GS_Auto_0324	554980.532	1227268.938	208.876	V1					0.008	0.010	0.013	2020.03.19	13:16:11.60
GS_Auto_0325	554985.349	1227271.125	208.876	V1					0.009	0.010	0.014	2020.03.19	13:16:15.20
GS_Auto_0326	554990.224	1227272.873	208.870	V1					0.008	0.011	0.014	2020.03.19	13:16:18.80
GS_Auto_0327	554994.918	1227274.618	208.894	V1					0.009	0.011	0.014	2020.03.19	13:16:22.40
GS_Auto_0328	554999.562	1227276.492	208.891	V1					0.010	0.013	0.017	2020.03.19	13:16:26.60
GS_Auto_0329	555004.157	1227278.745	208.873	V1					0.009	0.012	0.015	2020.03.19	13:16:32.40
3	555007.709	1227276.617	208.886	V1					0.012	0.014	0.019	2020.03.19	13:35:1.05
4	555008.371	1227271.562	208.902	V1					0.013	0.018	0.022	2020.03.19	13:35:29.85
5	555008.976	1227267.304	208.889	V1					0.014	0.020	0.024	2020.03.19	13:36:22.72
